,Unnamed: 0,Election_Type,State_Name,Assembly_No,Constituency_No,Year,month,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Turnout_Percentage,Vote_Share_Percentage,Margin,Margin_Percentage,Party_ID,MyNeta_education
4607,4607,GE,maharashtra,16,39,2014,4.0,27,tateashoksantram,M,ARP,1162,SC,1232200,1792652,beed,68.74,0.09,40,0.0,873,12th Pass
8714,8714,GE,west_bengal,16,23,2014,4.0,2,tathagataroy,M,BJP,295376,GEN,1167986,1685296,kolkata_dakshin,69.3,25.29,16962,1.45,1605,Graduate Professional
4927,4927,GE,odisha,16,9,2014,4.0,1,tathagatasatpathy,M,BJD,453277,GEN,1042101,1363471,dhenkanal,76.43,43.5,137340,13.18,9079,Others
187,187,GE,andhra_pradesh,16,12,2014,4.0,11,tatinenisrinivasarao,M,IND,2460,GEN,1195765,1564513,vijayawada,76.43,0.21,586,0.05,10809,
4467,4467,GE,maharashtra,16,32,2014,4.0,2,tatkaresunildattatrey,M,NCP,394068,GEN,987766,1532781,raigad,64.44,39.89,264338,26.76,5792,Others
4532,4532,GE,maharashtra,16,35,2014,4.0,6,tatyasahebsitaramtele,M,JD(S),8811,GEN,1066556,1813553,baramati,58.81,0.83,966,0.09,10979,Literate
1923,1923,GE,gujarat,16,19,2014,4.0,2,taviyaddrprabhabenkishorsinh,F,INC,280757,ST,900381,1411765,dahod,63.78,31.18,248452,27.59,3482,Post Graduate
3198,3198,GE,kerala,16,7,2014,4.0,10,tayyappan,M,BSP,2153,GEN,871592,1180789,ponnani,73.81,0.25,109,0.01,16651,Post Graduate
2903,2903,GE,karnataka,16,18,2014,4.0,9,tbhavana,O,IND,3601,SC,1096499,1661277,chitradurga,66.0,0.33,43,0.0,10809,10th Pass
6743,6743,GE,telangana,16,8,2014,4.0,4,tbheemsen,M,TRS,143847,GEN,1003769,1893741,secundrabad,53.0,14.33,98660,9.83,8284,
2909,2909,GE,karnataka,16,18,2014,4.0,15,tdayananda,M,IND,1818,SC,1096499,1661277,chitradurga,66.0,0.17,0,0.0,10809,5th Pass
3259,3259,GE,kerala,16,11,2014,4.0,15,tdbaburajan,M,IND,900,GEN,884033,1150497,chalakudy,76.84,0.1,38,0.0,10809,12th Pass
5802,5802,GE,tamil_nadu,16,3,2014,4.0,23,tdhanasekar,M,NOC,328,GEN,1071409,1795776,chennai_south,59.66,0.03,54,0.01,11811,Graduate Professional
2877,2877,GE,karnataka,16,16,2014,4.0,13,tdjagadeesha,M,IND,2083,SC,1147172,1561486,hassan,73.47,0.18,502,0.04,10809,10th Pass
2899,2899,GE,karnataka,16,18,2014,4.0,5,tdrajagiri,M,BSP,9441,SC,1096499,1661277,chitradurga,66.0,0.86,546,0.05,16651,Post Graduate
7042,7042,GE,uttar_pradesh,16,6,2014,4.0,14,teajsinghsaini,M,RSMD,1710,GEN,1127965,1771985,moradabad,63.66,0.15,376,0.03,6825,Illiterate
1406,1406,GE,chhattisgarh,16,8,2014,4.0,34,teekamkumartondare,M,IND,741,SC,1250845,1904460,raipur,65.68,0.06,12,0.0,10809,12th Pass
4586,4586,GE,maharashtra,16,39,2014,4.0,6,tejasankushghumare,M,IND,5357,GEN,1232200,1792652,beed,68.74,0.43,1076,0.09,10809,Literate
6830,6830,GE,telangana,16,13,2014,4.0,10,tejavathbellaiahnaik,M,AAAP,2308,GEN,1189399,1494343,nalgonda,79.59,0.19,0,0.0,13,
7915,7915,GE,uttar_pradesh,16,58,2014,4.0,12,tejbahadur,M,IND,3474,GEN,979638,1788080,shrawasti,54.79,0.35,286,0.03,10809,8th Pass
970,970,GE,bihar,16,25,2014,4.0,14,tejbahadursingh,M,PSS,4053,GEN,896231,1506587,khagaria,59.49,0.45,0,0.0,6232,Graduate
8287,8287,GE,uttar_pradesh,16,78,2014,4.0,4,tejbahaduryadavadvocate,M,JD(U),26995,GEN,981866,1834598,bhadohi,53.52,2.75,4422,0.45,11002,Graduate Professional
5706,5706,GE,rajasthan,16,24,2014,4.0,10,tejpal,M,IND,1825,GEN,1154960,1744539,kota,66.2,0.16,112,0.01,10809,Graduate
1621,1621,GE,delhi,16,7,2014,4.0,10,tejpalsingh,M,IND,1215,SC,1102410,1752748,south_delhi,62.9,0.11,75,0.01,10809,10th Pass
7057,7057,GE,uttar_pradesh,16,7,2014,4.0,10,tejpalsingh,M,IND,2063,GEN,956389,1616972,rampur,59.15,0.22,67,0.01,10809,12th Pass
7998,7998,GE,uttar_pradesh,16,63,2014,4.0,6,tejpratap,M,IND,6131,GEN,1056078,1743131,maharajganj,60.59,0.58,709,0.07,10809,10th Pass
7024,7024,GE,uttar_pradesh,16,5,2014,4.0,11,tejsingh,M,ASP,1845,SC,942196,1493419,nagina,63.09,0.2,131,0.01,9011,Graduate
5446,5446,GE,rajasthan,16,6,2014,4.0,10,tekchandsonwal,M,APoI,3047,SC,1013691,1700307,jaipur_rural,59.62,0.3,1635,0.16,880,12th Pass
5718,5718,GE,sikkim,16,1,2014,4.0,2,teknathdhakal,M,SKM,121956,GEN,308967,370770,sikkim,83.33,39.47,114677,37.12,16569,Post Graduate
88,88,GE,andhra_pradesh,16,6,2014,4.0,8,tekumudivenkatarao,M,PPOI,3826,GEN,1099999,1418290,kakinada,77.56,0.35,70,0.01,6298,Post Graduate
4309,4309,GE,maharashtra,16,24,2014,4.0,12,telgoteprakashshamrao,M,IND,1600,GEN,824196,1922034,kalyan,42.88,0.19,321,0.04,10809,10th Pass
6884,6884,GE,telangana,16,16,2014,4.0,4,tellamvenkatarao,M,YSRCP,128472,ST,1124372,1387288,mahabubabad,81.05,11.43,34428,3.06,8615,
3047,3047,GE,karnataka,16,26,2014,4.0,15,temoses,M,IND,604,GEN,1113726,1998724,bangalore_south,55.72,0.05,18,0.0,10809,Not Given
6822,6822,GE,telangana,16,13,2014,4.0,2,terachinnapareddy,M,TDP,278937,GEN,1189399,1494343,nalgonda,79.59,23.45,18260,1.54,8300,
1122,1122,GE,bihar,16,34,2014,4.0,7,tetridevi,F,CPI(ML)(L),7486,SC,846788,1607747,sasaram_(sc),52.67,0.88,1342,0.16,9890,Literate
2625,2625,GE,jharkhand,16,14,2014,4.0,9,tetrisheeladevi,F,BSP,8159,GEN,967152,1518923,hazaribagh,63.67,0.84,74,0.01,16651,10th Pass
6267,6267,GE,tamil_nadu,16,24,2014,4.0,20,thaddausfernandez,M,IND,751,GEN,988250,1387140,tiruchirappalli,71.24,0.08,17,0.0,10809,Post Graduate
2544,2544,GE,jharkhand,16,8,2014,4.0,25,thaddeuslakra,M,IND,1504,ST,1049783,1648459,ranchi,63.68,0.14,138,0.01,10809,Graduate
4059,4059,GE,maharashtra,16,11,2014,4.0,22,thakarerameshwarrameshwarsundarlal,M,SP,1260,GEN,1197196,1655852,bhandara_-_gondiya,72.3,0.11,183,0.02,7425,10th Pass
1698,1698,GE,gujarat,16,4,2014,4.0,10,thakorbabujidhanaji,M,IND,1804,GEN,1004258,1498219,mahesana,67.03,0.18,151,0.02,10809,5th Pass
1699,1699,GE,gujarat,16,4,2014,4.0,11,thakorbaldevjimaganji,M,IND,1653,GEN,1004258,1498219,mahesana,67.03,0.16,313,0.03,10809,5th Pass
1672,1672,GE,gujarat,16,2,2014,4.0,14,thakorbhupatajiravaji,M,IND,1770,GEN,886634,1515711,banaskantha,58.5,0.2,945,0.11,10809,10th Pass
1732,1732,GE,gujarat,16,6,2014,4.0,18,thakorchandrasinhjavansinh,M,IND,668,GEN,1135495,1733972,gandhinagar,65.49,0.06,15,0.0,10809,8th Pass
1692,1692,GE,gujarat,16,4,2014,4.0,4,thakorkevaljinathaji,M,BSP,9766,GEN,1004258,1498219,mahesana,67.03,0.97,3627,0.36,16651,Literate
1701,1701,GE,gujarat,16,4,2014,4.0,13,thakormansangjipunjaji,M,BMUP,1251,GEN,1004258,1498219,mahesana,67.03,0.12,167,0.02,1074,5th Pass
1728,1728,GE,gujarat,16,6,2014,4.0,14,thakorravajijuhaji,M,VHS,809,GEN,1135495,1733972,gandhinagar,65.49,0.07,16,0.0,8503,Literate
1697,1697,GE,gujarat,16,4,2014,4.0,9,thakorsamaratjibalvantsinh,M,IND,2427,GEN,1004258,1498219,mahesana,67.03,0.24,623,0.06,10809,12th Pass
2009,2009,GE,gujarat,16,26,2014,4.0,4,thakriyaratilalvajirbhai,M,BSP,14202,ST,1122203,1512061,valsad,74.22,1.27,1445,0.13,16651,5th Pass
7313,7313,GE,uttar_pradesh,16,22,2014,4.0,9,thakurhemendraveersingh,M,SSKP,2034,GEN,926281,1577457,etah,58.72,0.22,26,0.0,16543,Post Graduate
7211,7211,GE,uttar_pradesh,16,17,2014,4.0,15,thakurhemendraveersingh,M,SSKP,1858,GEN,1076868,1682260,mathura,64.01,0.17,99,0.01,16543,Post Graduate
6628,6628,GE,telangana,16,2,2014,4.0,12,thallapallisrinivas,M,IND,3699,SC,1022184,1425355,peddapalle,71.71,0.36,433,0.04,10809,
5949,5949,GE,tamil_nadu,16,10,2014,4.0,3,thamaraiselvanr,M,DMK,180297,GEN,1101345,1358273,dharmapuri,81.08,16.37,164842,14.97,10192,Not Given
6222,6222,GE,tamil_nadu,16,23,2014,4.0,1,thambiduraim,M,ADMK,540722,GEN,1046534,1298322,karur,80.61,51.67,195247,18.66,930,Doctorate
6236,6236,GE,tamil_nadu,16,23,2014,4.0,15,thamilalagana,M,IND,1387,GEN,1046534,1298322,karur,80.61,0.13,111,0.01,10809,Post Graduate
6389,6389,GE,tamil_nadu,16,31,2014,4.0,13,thamilarimas,M,AAAP,2131,GEN,1027036,1412373,sivaganga,72.72,0.21,31,0.0,13,Graduate
6442,6442,GE,tamil_nadu,16,33,2014,4.0,6,thangaduraiv,M,BSP,5299,SC,1075583,1441302,theni,74.63,0.49,1778,0.17,16651,10th Pass
6218,6218,GE,tamil_nadu,16,22,2014,4.0,16,thangapandianr,M,IND,786,SC,1083364,1400531,dindigul,77.35,0.07,159,0.01,10809,12th Pass
5816,5816,GE,tamil_nadu,16,3,2014,4.0,37,thangaraj,M,IND,188,SC,1071409,1795776,chennai_south,59.66,0.02,14,0.0,10809,Graduate
6117,6117,GE,tamil_nadu,16,17,2014,4.0,13,thangarajv,M,IND,818,SC,1008582,1321399,erode,76.33,0.08,208,0.02,10809,5th Pass
6360,6360,GE,tamil_nadu,16,29,2014,4.0,7,thangasamyv,M,BSP,1851,SC,942202,1210626,nagapattinam,77.83,0.2,4,0.0,16651,8th Pass
4809,4809,GE,manipur,16,2,2014,4.0,1,thangsobaite,M,INC,296770,ST,771766,919009,outer_manipur,83.98,38.45,15637,2.03,3482,Post Graduate
6503,6503,GE,tamil_nadu,16,35,2014,4.0,16,thennarasup,M,IND,1321,SC,1001048,1455988,ramanathapuram,68.75,0.13,101,0.01,10809,Others
3206,3206,GE,kerala,16,8,2014,4.0,6,thennilapuramradhakrishnan,M,WPOI,8667,GEN,910322,1208726,palakkad,75.31,0.95,3734,0.41,8529,10th Pass
6562,6562,GE,tamil_nadu,16,38,2014,4.0,9,thevendrant,M,BSP,4692,SC,962330,1420435,tirunelveli,67.75,0.49,1298,0.13,16651,Graduate
6069,6069,GE,tamil_nadu,16,15,2014,4.0,18,thiagarajank,M,IND,777,GEN,1150296,1498350,salem,76.77,0.07,46,0.0,10809,12th Pass
2753,2753,GE,karnataka,16,8,2014,4.0,12,thimmappauppar,M,BDBRAJP,2459,GEN,1006508,1535105,koppal,65.57,0.24,154,0.02,1389,10th Pass
2953,2953,GE,karnataka,16,21,2014,4.0,10,thimmegowda,M,SJPA,1516,GEN,1159594,1723134,mysore,67.3,0.13,77,0.01,7690,Literate
6319,6319,GE,tamil_nadu,16,27,2014,4.0,2,thirumaavalavanthol,M,VCK,301041,SC,1088423,1366190,chidambaram,79.67,27.66,22025,2.02,8488,Post Graduate
6310,6310,GE,tamil_nadu,16,26,2014,4.0,11,thirunavukkarasu,M,IND,1782,GEN,984538,1247908,cuddalore,78.9,0.18,412,0.04,10809,Post Graduate
6343,6343,GE,tamil_nadu,16,28,2014,4.0,10,thirunavukkarasur,M,IND,4714,GEN,1025538,1350318,mayiladuthurai,75.95,0.46,565,0.06,10809,Post Graduate
6491,6491,GE,tamil_nadu,16,35,2014,4.0,4,thirunnavukkarsarsu,M,INC,62160,GEN,1001048,1455988,ramanathapuram,68.75,6.21,49619,4.96,3482,Post Graduate
5917,5917,GE,tamil_nadu,16,8,2014,4.0,12,thirupathyt,M,IND,1293,GEN,974770,1312259,vellore,74.28,0.13,241,0.02,10809,Post Graduate
6327,6327,GE,tamil_nadu,16,27,2014,4.0,10,thirusangua,M,IND,3370,SC,1088423,1366190,chidambaram,79.67,0.31,1598,0.15,10809,5th Pass
6507,6507,GE,tamil_nadu,16,35,2014,4.0,20,thiyagarajanr,M,IND,1037,GEN,1001048,1455988,ramanathapuram,68.75,0.1,38,0.0,10809,Graduate Professional
7308,7308,GE,uttar_pradesh,16,22,2014,4.0,4,thjogindrasinghbhadoriya,M,MD,12445,GEN,926281,1577457,etah,58.72,1.34,5322,0.57,11598,Graduate
3397,3397,GE,kerala,16,20,2014,4.0,21,thomasjoseph,M,RPI(A),261,GEN,873441,1272748,thiruvananthapuram,68.63,0.03,0,0.0,12285,10th Pass
4797,4797,GE,maharashtra,16,48,2014,4.0,12,thoratanandraotukaram,M,IND,2637,GEN,1188871,1630604,hatkanangle,72.91,0.22,276,0.02,10809,Graduate
4610,4610,GE,maharashtra,16,39,2014,4.0,30,thoratdhanrajvitthal,M,MPS(T),1065,SC,1232200,1792652,beed,68.74,0.09,29,0.0,16248,10th Pass
4357,4357,GE,maharashtra,16,26,2014,4.0,14,thoratsuniluttamrao,M,AIFB,653,SC,946562,1783870,mumbai_north,53.06,0.07,27,0.0,3040,Graduate
150,150,GE,andhra_pradesh,16,10,2014,4.0,2,thotachandrasekhar,M,YSRCP,521545,GEN,1201697,1427764,eluru,84.17,43.4,509775,42.42,8615,Graduate Professional
81,81,GE,andhra_pradesh,16,6,2014,4.0,1,thotanarasimham,M,TDP,514402,GEN,1099999,1418290,kakinada,77.56,46.76,3431,0.31,8300,Graduate
6292,6292,GE,tamil_nadu,16,25,2014,4.0,15,thozhartamilselvanp,M,UCPI,1509,GEN,1030826,1285576,perambalur,80.18,0.15,19,0.0,8360,Literate
3167,3167,GE,kerala,16,5,2014,4.0,13,thrissurnazeer,M,IND,665,GEN,943009,1182484,kozhikode,79.75,0.07,192,0.02,10809,10th Pass
3311,3311,GE,kerala,16,15,2014,4.0,5,thulaseedharanpallickal,M,SDPI,10993,SC,997464,1271324,alappuzha,78.46,1.1,1579,0.16,7985,12th Pass
1846,1846,GE,gujarat,16,14,2014,4.0,2,thummarvirjibhaikeshavbhaivirjibhaithummar,M,INC,280483,GEN,808816,1486286,amreli,54.42,34.68,261340,32.31,3482,Graduate
6851,6851,GE,telangana,16,15,2014,4.0,7,thupparinarasimhaswamy,M,PPOI,7350,SC,1174631,1537778,warangal,76.38,0.63,1781,0.15,6298,
2345,2345,GE,jammu_and_kashmir,16,4,2014,4.0,1,thupstanchhewang,M,BJP,31111,ST,118029,166763,ladakh,70.78,26.36,36,0.03,1605,Graduate Professional
7265,7265,GE,uttar_pradesh,16,20,2014,4.0,3,thvishwadeepsingh,M,BSP,118909,GEN,1104606,1636738,firozabad,67.49,10.76,111462,10.09,16651,Post Graduate
355,355,GE,andhra_pradesh,16,23,2014,4.0,15,thydulasubbaramaiah,M,IND,1403,SC,1213062,1574161,tirupati,77.06,0.12,0,0.0,10809,Post Graduate
7869,7869,GE,uttar_pradesh,16,55,2014,4.0,7,tigerramnihorpatel,M,IND,7040,GEN,1034404,1718774,ambedkar_nagar,60.18,0.68,144,0.01,10809,8th Pass
2452,2452,GE,jharkhand,16,5,2014,4.0,4,tilakdharipdsingh,M,INC,60330,GEN,1024906,1639645,kodarma,62.51,5.89,34808,3.4,3482,Graduate
7926,7926,GE,uttar_pradesh,16,59,2014,4.0,8,tilakram,M,IND,5374,SC,873728,1710825,gonda,51.07,0.62,626,0.07,10809,10th Pass
667,667,GE,bihar,16,7,2014,4.0,8,tiliyadevi,F,AAAP,9441,SC,941249,1668405,jhanjharpur,56.42,1.0,53,0.01,13,Literate
6347,6347,GE,tamil_nadu,16,28,2014,4.0,14,timothyt,M,IND,2327,GEN,1025538,1350318,mayiladuthurai,75.95,0.23,24,0.0,10809,5th Pass
8782,8782,GE,west_bengal,16,27,2014,4.0,2,tirthankarray,M,CPM,362407,GEN,1290433,1624038,srerampur,79.46,28.08,74695,5.79,14635,Graduate
5380,5380,GE,rajasthan,16,1,2014,4.0,13,titarsingh,M,IND,3924,SC,1256806,1718414,ganganagar,73.14,0.31,174,0.01,10809,Literate
3042,3042,GE,karnataka,16,26,2014,4.0,10,tkdasar,M,IND,929,SC,1113726,1998724,bangalore_south,55.72,0.08,11,0.0,10809,
5790,5790,GE,tamil_nadu,16,3,2014,4.0,11,tkramajayam,M,IND,1180,GEN,1071409,1795776,chennai_south,59.66,0.11,204,0.02,10809,Graduate Professional
5781,5781,GE,tamil_nadu,16,3,2014,4.0,2,tkselangovan,M,DMK,298965,GEN,1071409,1795776,chennai_south,59.66,27.9,40703,3.8,10192,Post Graduate
3285,3285,GE,kerala,16,13,2014,4.0,8,tktomy,M,CPIM,3971,GEN,819766,1158735,idukki,70.75,0.48,914,0.11,2560,Others
288,288,GE,andhra_pradesh,16,19,2014,4.0,5,tkuldeepchowdary,M,STR,6542,GEN,1212145,1536894,anantapur,78.87,0.54,315,0.03,7308,10th Pass
3236,3236,GE,kerala,16,10,2014,4.0,7,tlsanthosh,M,IND,6044,GEN,920505,1275288,thrissur,72.18,0.66,2085,0.23,10809,Not Given
6408,6408,GE,tamil_nadu,16,32,2014,4.0,4,tnbharathnachiappan,M,INC,32154,GEN,974809,1441434,madurai,67.63,3.3,2028,0.21,3482,Post Graduate
4842,4842,GE,nagaland,16,1,2018,,1,tokheho,M,NDPP,594205,,1014664,1197436,nagaland,84.74,58.56,173746,17.12,5798,
5407,5407,GE,rajasthan,16,3,2014,4.0,13,torurammeghwal,M,BMUP,2054,SC,1131104,1753825,churu,64.49,0.18,0,0.0,1074,Literate
37,37,GE,andhra_pradesh,16,2,2014,4.0,10,totatejeswararao,M,IND,2144,GEN,1052115,1413726,srikakulam,74.42,0.2,69,0.01,10809,
5794,5794,GE,tamil_nadu,16,3,2014,4.0,15,tponnusamy,M,IND,533,GEN,1071409,1795776,chennai_south,59.66,0.05,15,0.0,10809,8th Pass
6431,6431,GE,tamil_nadu,16,32,2014,4.0,27,tramasamy,M,IND,430,GEN,974809,1441434,madurai,67.63,0.04,6,0.0,10809,5th Pass
5832,5832,GE,tamil_nadu,16,4,2014,4.0,10,travikumar,M,IND,973,SC,814894,1328038,chennai_central,61.36,0.12,168,0.02,10809,8th Pass
4220,4220,GE,maharashtra,16,19,2014,4.0,6,tribhuvanmadhukarpadmakar,M,IND,6135,SC,982933,1589395,aurangabad,61.84,0.62,234,0.02,10809,12th Pass
4334,4334,GE,maharashtra,16,25,2014,4.0,18,trilokighurahuyadav,M,IND,1066,GEN,1054189,2073251,thane,50.85,0.1,148,0.01,10809,8th Pass
3317,3317,GE,kerala,16,15,2014,4.0,11,tsbalakrishnan,M,IND,1363,GEN,997464,1271324,alappuzha,78.46,0.14,654,0.07,10809,12th Pass
3002,3002,GE,karnataka,16,24,2014,4.0,12,tschaithanyasjr,M,IND,911,GEN,1356718,2401472,bangalore_north,56.5,0.07,82,0.01,10809,Others
2348,2348,GE,jammu_and_kashmir,16,4,2014,4.0,4,tseringsamphel,M,INC,26402,ST,118029,166763,ladakh,70.78,22.37,25195,21.35,3482,12th Pass
2901,2901,GE,karnataka,16,18,2014,4.0,7,tsomeshshilpi,M,IND,4511,SC,1096499,1661277,chitradurga,66.0,0.41,541,0.05,10809,5th Pass
6139,6139,GE,tamil_nadu,16,18,2014,4.0,20,tssenthilkumar,M,IND,1151,GEN,1050190,1375589,tiruppur,76.34,0.11,54,0.01,10809,10th Pass
7293,7293,GE,uttar_pradesh,16,21,2014,,1,tsyadav,,SP,653786,,1007595,1653058,mainpuri(gen),60.95,64.89,321249,31.88,7425,
8186,8186,GE,uttar_pradesh,16,74,2014,4.0,3,tufani,M,SP,191387,SC,997902,1891969,machhlishahr,52.74,19.18,155112,15.54,7425,Graduate
8187,8187,GE,uttar_pradesh,16,74,2014,4.0,4,tufaninishad,M,INC,36275,SC,997902,1891969,machhlishahr,52.74,3.64,17498,1.75,3482,10th Pass
1805,1805,GE,gujarat,16,11,2014,4.0,11,tukadiagr,M,IND,1704,GEN,809433,1539223,porbandar,52.59,0.21,33,0.0,10809,Graduate Professional
4390,4390,GE,maharashtra,16,28,2014,4.0,10,tukarambaburaomane,M,BMUP,1838,GEN,861761,1668357,mumbai_north_east,51.65,0.21,479,0.06,1074,Others
4637,4637,GE,maharashtra,16,40,2014,4.0,5,tukaramdasraogangawane,M,IND,10210,SC,1118151,1759186,osmanabad,63.56,0.91,2965,0.27,10809,10th Pass
7732,7732,GE,uttar_pradesh,16,46,2014,4.0,12,tularam,M,IND,2605,SC,1320804,1932052,jhansi,68.36,0.2,484,0.04,10809,10th Pass
1244,1244,GE,chhattisgarh,16,1,2014,4.0,9,tuleshwarsingh,M,AITC,11384,ST,1187321,1523022,sarguja,77.96,0.96,523,0.04,18228,Graduate
6790,6790,GE,telangana,16,10,2014,4.0,3,tullaveerender,M,TDP,353203,GEN,1315862,2185164,chelvella,60.22,26.84,296368,22.52,8300,
7562,7562,GE,uttar_pradesh,16,37,2014,4.0,9,tulsiram,M,IND,4884,SC,874625,1669843,amethi,52.38,0.56,427,0.05,10809,
3985,3985,GE,maharashtra,16,9,2014,4.0,6,tumanegopalajabrao,M,IND,6304,SC,1050316,1677266,ramtek,62.62,0.6,82,0.01,10809,12th Pass
86,86,GE,andhra_pradesh,16,6,2014,4.0,6,tummalapallisatyaramakrishna,M,JaSPa,6442,GEN,1099999,1418290,kakinada,77.56,0.59,2084,0.19,16138,
4396,4396,GE,maharashtra,16,28,2014,4.0,16,tupsoundaryasunitamohan,F,IND,881,SC,861761,1668357,mumbai_north_east,51.65,0.1,255,0.03,10809,12th Pass
4640,4640,GE,maharashtra,16,40,2014,4.0,8,tupsundarebalajibapurao,M,IND,7038,SC,1118151,1759186,osmanabad,63.56,0.63,2425,0.22,10809,8th Pass
7424,7424,GE,uttar_pradesh,16,30,2014,4.0,8,turabali,M,IND,6646,GEN,1026972,1550263,sitapur,66.25,0.65,3071,0.3,10809,Literate
8864,8864,GE,west_bengal,16,34,2014,4.0,6,tusharjana,M,SUCI,9800,GEN,1260748,1499673,medinipur,84.07,0.78,1160,0.09,8082,12th Pass
3066,3066,GE,karnataka,16,27,2014,4.0,10,tvmanjunathagowda,M,IND,3895,GEN,1263274,1658410,chikkballapur,76.17,0.31,485,0.04,10809,10th Pass
4625,4625,GE,maharashtra,16,39,2014,,5,tvugale,,IND,18007,,1298249,1792652,beed,72.42,1.39,6050,0.47,10809,
3962,3962,GE,maharashtra,16,8,2014,4.0,5,ubaleshrikrushnachampatrao,M,ARP,6405,GEN,1013445,1564552,wardha,64.78,0.63,1278,0.13,873,Graduate Professional
1014,1014,GE,bihar,16,28,2014,4.0,7,uchitkumar,M,IND,11122,GEN,914350,1719984,munger,53.16,1.22,858,0.09,10809,
206,206,GE,andhra_pradesh,16,13,2014,4.0,7,udaiakumarmusuku,M,ICSP,2852,GEN,1244926,1572017,guntur,79.19,0.23,258,0.02,3342,5th Pass
5595,5595,GE,rajasthan,16,15,2014,4.0,12,udaram,M,IND,2058,SC,1095587,1902094,pali,57.6,0.19,168,0.02,10809,8th Pass
4675,4675,GE,maharashtra,16,41,2014,4.0,15,udareminakshimahadev,F,IND,1541,SC,1057156,1686957,latur,62.67,0.15,204,0.02,10809,Graduate
2772,2772,GE,karnataka,16,10,2014,4.0,1,udasishivakumarchannabasappa,M,BJP,566790,GEN,1115968,1558749,haveri,71.59,50.79,87571,7.85,1605,Graduate
373,373,GE,andhra_pradesh,16,25,2014,4.0,8,udayacs,F,PPOI,3803,SC,1198915,1451851,chittoor,82.58,0.32,0,0.0,6298,Others
6587,6587,GE,tamil_nadu,16,39,2014,4.0,6,udayakumarsp,M,AAAP,15314,GEN,990742,1467796,kanniyakumari,67.5,1.55,11164,1.13,13,Doctorate
7011,7011,GE,uttar_pradesh,16,4,2014,4.0,11,udayaliesudayveer,M,BMF,2456,GEN,1060346,1562081,bijnor,67.88,0.23,700,0.07,9424,Not Given
1605,1605,GE,delhi,16,6,2014,4.0,12,udaykumarsinghkushwaha,M,BMUP,805,GEN,1347971,2039410,west_delhi,66.1,0.06,102,0.01,1074,12th Pass
1208,1208,GE,bihar,16,40,2014,4.0,3,udaynarainchoudhary,M,JD(U),198599,SC,775639,1550936,jamui_(sc),50.01,25.6,179082,23.09,11002,Graduate
3663,3663,GE,madhya_pradesh,16,17,2014,4.0,8,udaypratapsingh,M,IND,6378,GEN,1031175,1568206,hoshangabad,65.76,0.62,1153,0.11,10809,Graduate
3656,3656,GE,madhya_pradesh,16,17,2014,4.0,1,udaypratapsingh,M,BJP,669128,GEN,1031175,1568206,hoshangabad,65.76,64.89,389960,37.82,1605,Graduate
744,744,GE,bihar,16,12,2014,4.0,2,udaysinghaliaspappusingh,M,BJP,302157,GEN,1017732,1582626,purnia,64.31,29.69,177813,17.47,1605,12th Pass
7148,7148,GE,uttar_pradesh,16,13,2014,4.0,13,udayveer,M,RtrJP,1526,GEN,1199262,1986109,gautam_buddha_nagar,60.38,0.13,301,0.03,6594,Illiterate
454,454,GE,assam,16,6,2014,4.0,5,uddhabbarman,M,CPM,27575,GEN,1205863,1430188,barpeta,84.31,2.29,3131,0.26,14635,Post Graduate
4579,4579,GE,maharashtra,16,38,2014,4.0,14,uddhavraobalwantgaikwad,M,IND,1499,SC,932645,1462267,shirdi,63.78,0.16,70,0.01,10809,5th Pass
4182,4182,GE,maharashtra,16,17,2014,4.0,9,udhavrangraopawarpatil,M,IND,6154,GEN,1162233,1803792,parbhani,64.43,0.53,318,0.03,10809,Graduate
6203,6203,GE,tamil_nadu,16,22,2014,4.0,1,udhayakumarm,M,ADMK,510462,GEN,1083364,1400531,dindigul,77.35,47.12,127845,11.8,930,Post Graduate
1579,1579,GE,delhi,16,5,2014,4.0,1,uditraj,M,BJP,629860,SC,1356036,2194343,north_west_delhi,61.8,46.45,106802,7.88,1605,Doctorate
7649,7649,GE,uttar_pradesh,16,41,2014,4.0,6,ujiyarelaldohare,M,AAAP,5923,SC,939604,1707237,etawah,55.04,0.63,969,0.1,13,Post Graduate
902,902,GE,bihar,16,21,2014,4.0,8,ujjawalkanthunkar,M,BMF,8957,SC,904706,1649547,hajipur_(sc),54.85,0.99,61,0.01,9424,Graduate
3633,3633,GE,madhya_pradesh,16,15,2014,4.0,9,ukchoudharymunnabhaiya,M,AAAP,9898,GEN,1113364,1629741,balaghat,68.32,0.89,2976,0.27,13,Post Graduate
5874,5874,GE,tamil_nadu,16,6,2014,4.0,9,ulaganathana,M,IND,1479,SC,1128399,1480123,kancheepuram,76.24,0.13,111,0.01,10809,12th Pass
4105,4105,GE,maharashtra,16,14,2014,4.0,7,ulhasvasramjijadhao,M,IND,7166,GEN,1032949,1755292,yavatmal-washim,58.85,0.69,743,0.07,10809,Graduate Professional
265,265,GE,andhra_pradesh,16,17,2014,4.0,10,ullagidavidjayakumar,M,AAAP,2499,GEN,1204956,1576945,nandyal,76.41,0.21,62,0.01,13,12th Pass
7721,7721,GE,uttar_pradesh,16,46,2014,4.0,1,umabharati,F,BJP,575889,GEN,1320804,1932052,jhansi,68.36,43.6,190467,14.42,1605,5th Pass
