,Candidate,Party,CriminalCases,Education,Age,Gender,TotalAssets,Liabilities,Winner,State,Constituency,Year,Category,Votes,ValidVotes,VoteSharePercentage,PartyID
1111,jagdish,IND,0,Illiterate,65,M,4778000.0,60000,0,haryana,karnal,2014,SC,2145,1279105,0.17,10809
1112,jaswindersingh,INLD,0,10th Pass,58,M,46436884.0,2562000,0,haryana,karnal,2014,SC,1230,961297,0.13,18691
1113,khatabsinghmor,Bhartiya Shakti Chetna Party,0,12th Pass,38,M,14880000.0,200000,0,haryana,karnal,2014,GEN,885,1193500,0.07,2047
1114,kismatsharma,IND,0,10th Pass,0,M,1350000.0,540000,0,haryana,karnal,2014,GEN,1757,1193500,0.15,10809
1115,mahinderpal,IND,0,5th Pass,36,M,8401000.0,8000000,0,haryana,karnal,2014,GEN,1276,1193500,0.11,10809
1116,mahmoodhassan,IND,0,8th Pass,54,M,1622345.0,640000,0,haryana,karnal,2014,GEN,2723,1193500,0.23,10809
1117,mamchand,CPI,0,Illiterate,70,M,37120000.0,2100000,0,haryana,karnal,2014,GEN,10945,1193500,0.92,2444
1118,marathavirenderverma,BSP,0,Graduate Professional,59,M,96600000.0,0,0,haryana,karnal,2014,GEN,102628,1193500,8.6,16651
1119,paleramkashyap,Rashtriya Janshakti Party(Eklavya),0,10th Pass,47,M,731148.0,0,0,haryana,karnal,2014,GEN,2654,1193500,0.22,6587
1120,paramjitsingh,AAP,0,Graduate,36,M,2863613.0,1382819,0,haryana,karnal,2014,GEN,32060,1193500,2.69,13
1121,puransinghpanwar,Rashtravadi Janata Party,0,Graduate Professional,67,M,3621304.0,296000,0,haryana,karnal,2014,GEN,865,1193500,0.07,6362
1122,ramphalsharma,IND,0,10th Pass,57,M,4537000.0,0,0,haryana,karnal,2014,GEN,940,1193500,0.08,10809
1123,savitri,IND,0,Illiterate,42,F,3700000.0,200000,0,haryana,karnal,2014,SC,996,1199262,0.08,10809
1124,shashisaini,IND,0,Post Graduate,52,F,73585000.0,0,0,haryana,karnal,2014,GEN,1544,1193500,0.13,10809
1125,rajkumarsaini,BJP,0,Graduate,60,M,132880476.0,23262108,1,haryana,kurukshetra,2014,GEN,6061,1135892,0.53,10809
1126,anil,IND,0,5th Pass,32,M,18036000.0,0,0,haryana,kurukshetra,2014,SC,3646,1070400,0.34,1684
1127,ashwanimalhotra,AITC,0,10th Pass,49,M,1284743.0,0,0,haryana,kurukshetra,2014,GEN,3251,1135892,0.29,18228
1128,balbirsinghsaini,INLD,0,Graduate,65,M,42261869.0,4284205,0,haryana,kurukshetra,2014,GEN,288376,1135892,25.39,3863
1129,balwinderkaur,AAP,0,10th Pass,51,F,17852106.0,1196325,0,haryana,kurukshetra,2014,GEN,32554,1135892,2.87,13
1130,chattarsingh,BSP,0,Graduate Professional,62,M,72970569.0,3500000,0,haryana,kurukshetra,2014,GEN,68926,1135892,6.07,16651
1131,chunimanojkumar,IND,0,5th Pass,32,M,1593000.0,0,0,haryana,kurukshetra,2014,GEN,2770,1135892,0.24,10809
1132,davinderkumar,IND,2,12th Pass,33,M,2275000.0,250000,0,haryana,kurukshetra,2014,SC,2041,1135892,0.18,10809
1133,gurmeetsingh,Lok Dal,0,Graduate,47,M,3125677.0,69000,0,haryana,kurukshetra,2014,GEN,1092,1135892,0.1,4996
1134,kiranpal,Bharatiya Inqalab Party,0,12th Pass,40,M,18260000.0,0,0,haryana,kurukshetra,2014,GEN,762,1135892,0.07,1403
1135,kuldeepsingh,RPI,0,10th Pass,44,M,53708428.0,0,0,haryana,kurukshetra,2014,GEN,1058,854279,0.12,10809
1136,naveenjindal,INC,2,Post Graduate,44,M,3083154000.0,49114000,0,haryana,kurukshetra,2014,GEN,287722,1135892,25.33,3482
1137,onkarsingh,National Janhit Congress (AB),0,Literate,45,M,13440157.0,673667,0,haryana,kurukshetra,2014,GEN,1483,1135892,0.13,5609
1138,rajkumarsaini,IND,0,5th Pass,37,M,562200.0,24000,0,haryana,kurukshetra,2014,GEN,418112,1135892,36.81,1605
1139,ramkishan,Lok Parivartan Party(DC),0,10th Pass,49,M,1785984.0,0,0,haryana,kurukshetra,2014,SC,1689,961297,0.18,10809
1140,ranbirsinghsharma,IND,0,Graduate Professional,58,M,14604045.0,300000,0,haryana,kurukshetra,2014,GEN,2765,1135892,0.24,10809
1141,deependersingh,INC,0,Post Graduate,36,M,358749354.0,39310300,1,haryana,rohtak,2014,GEN,490063,1044331,46.93,3482
1142,jaisingh,IND,0,10th Pass,59,M,18187000.0,200000,0,haryana,rohtak,2014,GEN,48597,985638,4.93,13
1143,manojkumar,BSP,0,12th Pass,41,M,13590000.0,0,0,haryana,rohtak,2014,GEN,18690,1044331,1.79,16651
1144,naveenjaihind,AAP,1,Doctorate,32,M,340057.0,0,0,haryana,rohtak,2014,GEN,46759,1044331,4.48,13
1145,ravinderkumar,Indian Bahujan Sandesh Party (Kanshiram),0,12th Pass,37,M,1245000.0,0,0,haryana,rohtak,2014,SC,418,1044331,0.04,16060
1146,sajjansingh,IND,0,Illiterate,66,M,2761000.0,250000,0,haryana,rohtak,2014,GEN,2032,1044331,0.19,10809
1147,satpal,IND,0,10th Pass,44,M,3998000.0,0,0,haryana,rohtak,2014,GEN,2449,1044331,0.23,10809
1148,shamshersinghkharkara,INLD,0,Post Graduate,56,M,242943888.0,0,0,haryana,rohtak,2014,GEN,151120,1044331,14.47,3863
1149,charanjeetsingh,INLD,0,10th Pass,43,M,8146887.0,3260000,1,haryana,sirsa,2014,SC,506370,1279105,39.59,3863
1150,ashoktanwar,INC,1,Doctorate,38,M,72777188.0,11222039,0,haryana,sirsa,2014,SC,390634,1279105,30.54,3482
1151,balwantsingh,Bharatiya Sant Mat Party,0,10th Pass,45,M,1053000.0,0,0,haryana,sirsa,2014,SC,2201,1279105,0.17,1840
1152,comraderamkumar,CPI(M),0,12th Pass,46,M,877705.0,0,0,haryana,sirsa,2014,SC,11194,1279105,0.88,14635
1153,drsushilindora,HJC(BL),0,Graduate Professional,54,M,31066422.0,28522,0,haryana,sirsa,2014,SC,241067,1279105,18.85,3185
1154,fakirchand,IND,0,8th Pass,55,M,438500.0,0,0,haryana,sirsa,2014,SC,1197,1279105,0.09,10809
1155,hansrajhansa,Jan Morcha,0,12th Pass,42,M,77000.0,0,0,haryana,sirsa,2014,SC,2901,1279105,0.23,4139
1156,jagdish,IND,0,Graduate,39,M,759500.0,0,0,haryana,sirsa,2014,SC,7186,1095587,0.66,1074
1157,jaipalbhatti,IND,0,5th Pass,44,M,2300000.0,0,0,haryana,sirsa,2014,SC,1365,1279105,0.11,10809
1158,mangeram,BSP,0,Graduate,73,M,6507759.0,0,0,haryana,sirsa,2014,GEN,30446,1155914,2.63,16651
1159,manjeetsingh,IND,0,5th Pass,33,M,710000.0,0,0,haryana,sirsa,2014,SC,1334,1279105,0.1,10809
1160,mewasingh,IND,0,5th Pass,43,M,5696200.0,0,0,haryana,sirsa,2014,SC,4136,1279105,0.32,10809
1161,rajbirpalna,IND,0,Post Graduate,28,M,356000.0,37362,0,haryana,sirsa,2014,SC,5636,1279105,0.44,10809
1162,rajkumarnagar,SP,0,Graduate,43,M,5675000.0,3200000,0,haryana,sirsa,2014,SC,4208,1279105,0.33,7425
1163,ranvirkhobra,IND,0,Graduate,26,M,7896000.0,1450000,0,haryana,sirsa,2014,SC,7308,1279105,0.57,10809
1164,sanjivbhojraj,VANCHITSAMAJ INSAAF PARTY,1,10th Pass,26,M,106000.0,0,0,haryana,sirsa,2014,SC,2350,1279105,0.18,8480
1165,rameshkaushik,BJP,0,Graduate Professional,54,M,142840716.0,0,1,haryana,sonipat,2014,GEN,743,453455,0.16,10809
1166,anilkumar,Rashtriya Bahujan Hitay Party,0,10th Pass,27,M,10875000.0,0,0,haryana,sonipat,2014,SC,2238,1107434,0.2,1074
1167,anupsingdahiya,Rashtriya Jatigat Aarakshan Virodhi Party,0,10th Pass,65,M,13153500.0,152500,0,haryana,sonipat,2014,GEN,259,985638,0.03,16422
1168,ashokkumarvashishth,RPI(A),0,10th Pass,37,M,1501000.0,0,0,haryana,sonipat,2014,GEN,492,985638,0.05,12285
1169,bhupeshwardayal,IND,0,Graduate Professional,37,M,3058174.0,0,0,haryana,sonipat,2014,GEN,2525,985638,0.26,10809
1170,bijenderkumar,IND,0,10th Pass,36,M,1650000.0,0,0,haryana,sonipat,2014,SC,965,985638,0.1,10809
1171,dalbirsinghchahal,Rashtravadi Janata Party,0,5th Pass,28,M,16475000.0,90000,0,haryana,sonipat,2014,GEN,671,985638,0.07,6362
1172,gulabsingh,POORVANCHAL RASHTRIYA CONGRESS,0,Graduate,42,M,53952000.0,0,0,haryana,sonipat,2014,GEN,916,985638,0.09,6098
1173,jagbir,IND,0,8th Pass,29,M,415316.0,0,0,haryana,sonipat,2014,SC,357,985638,0.04,10809
1174,jagbirsinghmalik,INC,0,Graduate Professional,64,M,69917201.0,2154569,0,haryana,sonipat,2014,GEN,269789,985638,27.37,3482
1175,jaisingh,AAP,0,Post Graduate,62,M,246912638.0,12140161,0,haryana,sonipat,2014,GEN,2769,1175692,0.24,10809
1176,jaswant,IND,0,10th Pass,51,M,612000.0,108000,0,haryana,sonipat,2014,GEN,656,985638,0.07,10809
1177,manojkumar,IND,0,Graduate Professional,0,M,5915698.0,685000,0,haryana,sonipat,2014,SC,4561,1109166,0.41,1800
1178,padamsingh,INLD,0,Graduate Professional,51,M,30051128.0,466311,0,haryana,sonipat,2014,GEN,264404,985638,26.83,3863
1179,padamsingh,IND,0,12th Pass,64,M,11672304.0,0,0,haryana,sonipat,2014,GEN,1375,985638,0.14,10809
1180,ramesh,IND,0,Graduate Professional,53,M,42376491.0,425241,0,haryana,sonipat,2014,SC,602,1070400,0.06,11002
1181,sanjay,IND,0,10th Pass,40,M,15800000.0,0,0,haryana,sonipat,2014,GEN,3950,985638,0.4,10809
1182,santdharamvirchotiwala,IND,0,Graduate Professional,42,M,30110000.0,50000,0,haryana,sonipat,2014,GEN,943,985638,0.1,10809
1183,satyanarayan,IND,0,10th Pass,47,M,14173000.0,0,0,haryana,sonipat,2014,GEN,550,985638,0.06,10809
1184,anuragsinghthakur,BJP,10,Graduate,39,M,46535803.0,2074555,1,himachal_pradesh,hamirpur,2014,GEN,448035,835205,53.64,1605
1185,aminchand,IND,0,5th Pass,55,M,277443.0,0,0,himachal_pradesh,hamirpur,2014,SC,647,835205,0.08,10809
1186,ashishkumar,IND,0,Graduate Professional,34,M,900.0,0,0,himachal_pradesh,hamirpur,2014,GEN,603,835205,0.07,10809
1187,devrajbhardwaj,IND,0,Others,61,M,512130100.0,300000,0,himachal_pradesh,hamirpur,2014,GEN,1692,835205,0.2,10809
1188,kamalkantabatra,AAP,0,10th Pass,69,F,23643190.0,0,0,himachal_pradesh,hamirpur,2014,GEN,15329,835205,1.84,13
1189,rakeshchoudhary,BSP,1,10th Pass,38,M,21668407.0,900000,0,himachal_pradesh,hamirpur,2014,GEN,5827,835205,0.7,16651
1190,shantakumar,BJP,0,Graduate Professional,79,M,19852104.0,0,1,himachal_pradesh,kangra,2014,GEN,456163,799445,57.06,1605
1191,artisoni,SHS,0,10th Pass,35,F,1118040.0,400000,0,himachal_pradesh,kangra,2014,GEN,3757,799445,0.47,18691
1192,baldevraj,Himachal Swabhiman Party,0,10th Pass,65,M,9725138.0,0,0,himachal_pradesh,kangra,2014,GEN,997,799445,0.12,3219
1193,bhupindermehra,IND,0,Graduate,35,M,1503000.0,650000,0,himachal_pradesh,kangra,2014,GEN,5585,799445,0.7,10809
1194,chanderkumar,INC,0,Post Graduate,69,M,53716274.0,173656,0,himachal_pradesh,kangra,2014,GEN,286091,799445,35.79,3482
1195,dhaniram,IND,0,Illiterate,72,M,54000.0,0,0,himachal_pradesh,kangra,2014,ST,1085,799445,0.14,10809
1196,lalhussain,BSP,0,Illiterate,47,M,3441000.0,500000,0,himachal_pradesh,kangra,2014,GEN,5949,799445,0.74,16651
1197,ramankumar,Bahujan Mukti Party,0,12th Pass,31,M,397000.0,36000,0,himachal_pradesh,kangra,2014,SC,637,799445,0.08,1074
1198,ramswaroopsharma,BJP,0,10th Pass,55,M,10178871.0,571823,1,himachal_pradesh,mandi,2014,GEN,362824,726094,49.97,1605
1199,bhagchandrana,IND,0,10th Pass,38,M,16328803.0,0,0,himachal_pradesh,mandi,2014,GEN,1868,726094,0.26,10809
1200,jaichandthakur,AAP,1,Post Graduate,62,M,15449353.0,658000,0,himachal_pradesh,mandi,2014,GEN,9359,726094,1.29,13
1201,kushalbhardwaj,CPI(M),3,Post Graduate,45,M,1561535.0,0,0,himachal_pradesh,mandi,2014,GEN,13965,726094,1.92,14635
1202,lalaram,BSP,1,10th Pass,38,M,1323000.0,856000,0,himachal_pradesh,mandi,2014,GEN,5167,726094,0.71,16651
1203,pratibhasingh,INC,0,Graduate,57,F,348210305.0,19280480,0,himachal_pradesh,mandi,2014,GEN,322968,726094,44.48,3482
1204,punichand,SP,0,5th Pass,43,M,1097000.0,0,0,himachal_pradesh,mandi,2014,GEN,923,726094,0.13,7425
1205,gurnamsinghkoli,BSP,0,12th Pass,38,M,5530658.0,260000,0,himachal_pradesh,shimla,2014,SC,5985,737756,0.81,16651
1206,jagatram,CPI(M),4,10th Pass,57,M,1004055.0,0,0,himachal_pradesh,shimla,2014,SC,8319,934263,0.89,13
1207,mohanlalbrakta,INC,0,Graduate Professional,48,M,9452159.0,1859464,0,himachal_pradesh,shimla,2014,SC,301786,737756,40.91,3482
1208,mehboobamufti,JKPDP,1,Graduate Professional,54,F,5200000.0,0,1,jammu_and_kashmir,anantnag,2014,GEN,200429,375279,53.41,11133
1209,abdulahadmir,IND,0,12th Pass,48,M,17950000.0,0,0,jammu_and_kashmir,anantnag,2014,GEN,3439,375279,0.92,10809
1210,asifjeelani,AIFB,0,Post Graduate,44,M,300000.0,0,0,jammu_and_kashmir,anantnag,2014,GEN,803,375279,0.21,3040
1211,ghnabishah,SP,0,10th Pass,62,M,19939000.0,878970,0,jammu_and_kashmir,anantnag,2014,GEN,1837,375279,0.49,7425
1212,mirzamehboobbeg,JKNC,0,Graduate Professional,62,M,10710000.0,0,0,jammu_and_kashmir,anantnag,2014,GEN,135012,375279,35.98,11089
1213,mohammadyaqoobrather,All Jammu and Kashmir Republican Party,0,8th Pass,49,M,11450000.0,500000,0,jammu_and_kashmir,anantnag,2014,GEN,1568,375279,0.42,803
1214,mohdyousifganie,Ambedkar Samaj Party,0,Graduate,47,M,2020000.0,0,0,jammu_and_kashmir,anantnag,2014,GEN,3286,375279,0.88,9011
1215,mushtaqahmadmalik,BJP,0,10th Pass,41,M,315000.0,0,0,jammu_and_kashmir,anantnag,2014,GEN,4720,375279,1.26,1605
1216,muzaffarhussainbaig,JKPDP,0,Post Graduate,67,M,200707183.0,11401285,1,jammu_and_kashmir,baramulla,2014,GEN,175277,465992,37.61,11133
1217,abdulhussain,IND,0,Others,45,M,21441634.0,697808,0,jammu_and_kashmir,baramulla,2014,GEN,7301,465992,1.57,10809
1218,abhamidmalik,IND,0,Graduate Professional,35,M,10675000.0,0,0,jammu_and_kashmir,baramulla,2014,GEN,3655,465992,0.78,10809
1219,ashiqhussainganie,IND,0,8th Pass,31,M,715000.0,0,0,jammu_and_kashmir,baramulla,2014,GEN,1943,465992,0.42,10809
1220,ayazahmadsofi,Gareeb Aadmi Party,0,8th Pass,30,M,10000.0,350000,0,jammu_and_kashmir,baramulla,2014,GEN,5566,465992,1.19,3076
1221,ghulammohammadmir,BJP,0,Graduate Professional,63,M,16100000.0,1380000,0,jammu_and_kashmir,baramulla,2014,GEN,6558,465992,1.41,1605
1222,mohdabdullahchatwal,IND,0,10th Pass,51,M,3000000.0,2000000,0,jammu_and_kashmir,baramulla,2014,GEN,4006,465992,0.86,10809
1223,mohdshafibhat,BSP,0,Graduate Professional,52,M,7050000.0,300000,0,jammu_and_kashmir,baramulla,2014,GEN,3143,465992,0.67,16651
1224,nisarahmadahanger,IND,0,10th Pass,34,M,3813600.0,0,0,jammu_and_kashmir,baramulla,2014,GEN,2050,465992,0.44,10809
1225,salamuddinbajad,JKPC,0,Graduate Professional,65,M,13721058.0,0,0,jammu_and_kashmir,baramulla,2014,GEN,71154,465992,15.27,4099
1226,shariefuddinshariq,JKNC,0,Post Graduate,79,M,32214421.0,500000,0,jammu_and_kashmir,baramulla,2014,GEN,146058,465992,31.34,11089
1227,jugalkishore,BJP,0,10th Pass,51,M,26824308.0,300000,1,jammu_and_kashmir,jammu,2014,GEN,619995,1253593,49.46,1605
1228,abdulmajidchouhan,IND,0,10th Pass,34,M,2600000.0,0,0,jammu_and_kashmir,jammu,2014,ST,4177,1253593,0.33,10809
1229,ashokkumar,BSP,0,10th Pass,39,M,4435000.0,350000,0,jammu_and_kashmir,jammu,2014,SC,1385,845941,0.16,10809
1230,ashokkumarsharma,IND,0,Graduate,50,M,6156613.0,215602,0,jammu_and_kashmir,jammu,2014,GEN,2582,1253593,0.21,10809
1231,bahadursinghchowdhary,SP,0,Graduate,62,M,1431120.0,298000,0,jammu_and_kashmir,jammu,2014,GEN,3164,1253593,0.25,7425
1232,gursagarsingh,Socialistic Democratic Party,0,12th Pass,34,M,19540000.0,3350000,0,jammu_and_kashmir,jammu,2014,GEN,6042,1253593,0.48,12552
1233,harichandjalmeria,JKNPP,0,Graduate Professional,58,M,4004437.0,500000,0,jammu_and_kashmir,jammu,2014,GEN,9071,1253593,0.72,4079
1234,labharam,IND,0,12th Pass,51,M,860000.0,230000,0,jammu_and_kashmir,jammu,2014,GEN,5046,1253593,0.4,10809
1235,madanlalsharma,INC,0,10th Pass,62,M,18843802.0,384929,0,jammu_and_kashmir,jammu,2014,GEN,362715,1253593,28.93,3482
1236,meharmanavbhagat,Bharatiya Bahujan Party,0,Graduate Professional,25,M,32000.0,0,0,jammu_and_kashmir,jammu,2014,SC,2013,1253593,0.16,1365
1237,mohdabbaskhan,IND,0,Graduate Professional,53,M,218316.0,261000,0,jammu_and_kashmir,jammu,2014,GEN,2469,1253593,0.2,10809
1238,mohdimtiaz,IND,0,Graduate,30,M,,0,0,jammu_and_kashmir,jammu,2014,GEN,7423,1253593,0.59,10809
1239,nirmalsingh,IND,0,Graduate,48,M,30496000.0,904000,0,jammu_and_kashmir,jammu,2014,GEN,5286,1253593,0.42,10809
1240,perseensingh,IND,0,12th Pass,34,M,205959.0,0,0,jammu_and_kashmir,jammu,2014,GEN,7173,1253593,0.57,10809
1241,satishpoonchi,IND,0,10th Pass,65,M,2513000.0,0,0,jammu_and_kashmir,jammu,2014,GEN,1981,1253593,0.16,10809
1242,ghulamraza,IND,0,Graduate,50,M,123766.0,0,0,jammu_and_kashmir,ladakh,2014,GEN,31075,118029,26.33,10809
1243,abdulrashidtantray,IND,0,10th Pass,43,M,410000.0,0,0,jammu_and_kashmir,srinagar,2014,GEN,1668,312212,0.53,10809
1244,agasyedmohsin,IND,0,Others,54,M,6550000.0,0,0,jammu_and_kashmir,srinagar,2014,GEN,16050,312212,5.14,10809
1245,chetansharma,IND,0,Post Graduate,40,M,12798000.0,300000,0,jammu_and_kashmir,srinagar,2014,GEN,608,312212,0.19,10809
1246,drrajamuzaffarbhat,AAP,1,Graduate,37,M,2110000.0,0,0,jammu_and_kashmir,srinagar,2014,GEN,3271,312212,1.05,13
1247,farooqabdullah,JKNC,0,Graduate Professional,77,M,131005305.0,0,0,jammu_and_kashmir,srinagar,2014,GEN,115643,312212,37.04,11089
1248,fayazahmadbhat,BJP,0,Graduate,42,M,152000.0,0,0,jammu_and_kashmir,srinagar,2014,GEN,4467,312212,1.43,1605
1249,mirzasajadhussainbeigh,IND,0,8th Pass,34,M,60000.0,0,0,jammu_and_kashmir,srinagar,2014,GEN,2802,312212,0.9,10809
1250,mohammadmaqboolmalik,JKNPP,0,10th Pass,43,M,20000.0,600000,0,jammu_and_kashmir,srinagar,2014,GEN,583,312212,0.19,4079
1251,mohammadshafiguroo,IND,0,8th Pass,51,M,30550000.0,500000,0,jammu_and_kashmir,srinagar,2014,GEN,1157,312212,0.37,10809
1252,mushtaqshamim,Akhil Bharatiya Muslim League (Secular),0,Graduate,45,M,5605000.0,250000,0,jammu_and_kashmir,srinagar,2014,GEN,521,312212,0.17,339
1253,rabiaaltaf,IND,0,Post Graduate,46,F,11498600.0,2625000,0,jammu_and_kashmir,srinagar,2014,GEN,864,312212,0.28,10809
1254,drjitendrasingh,BJP,0,Graduate Professional,57,M,38464932.0,11881,1,jammu_and_kashmir,udhampur,2014,GEN,487369,1041758,46.78,1605
1255,anilkhajuria,IND,0,Graduate Professional,32,M,25000.0,0,0,jammu_and_kashmir,udhampur,2014,GEN,15188,1041758,1.46,10809
1256,anilkumargupta,IND,0,Graduate,48,M,51621298.0,1717547,0,jammu_and_kashmir,udhampur,2014,GEN,5755,1041758,0.55,10809
1257,bansilal,IND,0,8th Pass,48,M,6730000.0,200000,0,jammu_and_kashmir,udhampur,2014,GEN,7339,1041758,0.7,10809
1258,dharampalbalgotra,BSP,0,Others,66,M,16995852.0,1158038,0,jammu_and_kashmir,udhampur,2014,GEN,16437,1041758,1.58,16651
1259,ghulamnabiazad,INC,0,Post Graduate,65,M,41389590.0,0,0,jammu_and_kashmir,udhampur,2014,GEN,426393,1041758,40.93,3482
1260,girdharilal,Bharatiya Bahujan Party,0,Post Graduate,61,M,24920000.0,0,0,jammu_and_kashmir,udhampur,2014,SC,1971,1041758,0.19,1365
1261,mohdarshadmalik,JKPDP,0,10th Pass,62,M,7042892.0,0,0,jammu_and_kashmir,udhampur,2014,GEN,30461,1041758,2.92,11133
1262,nazakathussain,IND,0,Post Graduate,28,M,500000.0,0,0,jammu_and_kashmir,udhampur,2014,ST,9217,1041758,0.88,10809
1263,profbhimsingh,JKNPP,0,Post Graduate,73,M,3895677.0,1410000,0,jammu_and_kashmir,udhampur,2014,GEN,25312,1041758,2.43,4079
1264,shamlal,All J & K Kisan Majdoor Party,0,8th Pass,40,M,817000.0,0,0,jammu_and_kashmir,udhampur,2014,SC,2187,1041758,0.21,801
1265,anilkumaroraon,IND,0,10th Pass,45,M,3490000.0,25000,0,jharkhand,chatra,2014,ST,4209,712971,0.59,10809
1266,ashishbhushanpathak,IND,0,Post Graduate,31,M,3530500.0,0,0,jharkhand,chatra,2014,GEN,2944,712971,0.41,10809
1267,balwantkumar,Jharkhand Party,1,Graduate,36,M,9514000.0,0,0,jharkhand,chatra,2014,GEN,6845,712971,0.96,4717
1268,banwarisaw,CPI,0,Literate,60,M,5765202.0,553000,0,jharkhand,chatra,2014,GEN,21261,712971,2.98,2444
1269,hajijainulabedin,BSP,0,Graduate,40,M,15758303.0,0,0,jharkhand,chatra,2014,GEN,14929,712971,2.09,16651
1270,keshwaryadav,SP,16,5th Pass,50,M,3450487.0,300000,0,jharkhand,chatra,2014,GEN,29754,712971,4.17,7425
1271,maheshsinghyadav,JD(U),0,Graduate,67,M,44079939.0,3281756,0,jharkhand,chatra,2014,GEN,5783,712971,0.81,11002
1272,nagmani,AJSU Party,1,12th Pass,51,M,87315758.0,0,0,jharkhand,chatra,2014,GEN,35674,712971,5.0,8958
1273,naushadalam,AITC,0,Graduate,33,M,4839400.0,0,0,jharkhand,chatra,2014,GEN,7841,712971,1.1,18228
1274,nilamdevi,JVM(P),0,5th Pass,37,F,9780527.0,1048964,0,jharkhand,chatra,2014,GEN,104176,712971,14.61,4736
1275,rajkumarpahan,Rashtriya Deshaj Party,0,Graduate,45,M,8851813.0,0,0,jharkhand,chatra,2014,GEN,10771,712971,1.51,6449
1276,ramnareshsingh,CPI(ML)L,4,10th Pass,49,M,1255000.0,0,0,jharkhand,chatra,2014,GEN,8341,712971,1.17,9890
1277,robinsingh,IND,0,10th Pass,25,M,6430000.0,0,0,jharkhand,chatra,2014,ST,2016,712971,0.28,10809
1278,sagarram,ABHM,0,Literate,38,M,700000.0,0,0,jharkhand,chatra,2014,SC,5743,712971,0.81,268
1279,pashupatinathsingh,BJP,1,Graduate,65,M,24248150.0,0,1,jharkhand,dhanbad,2014,GEN,543491,1143902,47.51,1605
1280,ahmadhussainansari,Jharkhand Disom Party,0,Graduate Professional,68,M,11286622.0,0,0,jharkhand,dhanbad,2014,GEN,3120,1143902,0.27,11044
1281,ajaykumardubey,INC,0,12th Pass,53,M,7484762.0,0,0,jharkhand,dhanbad,2014,GEN,250537,1143902,21.9,3482
1282,aklurammahto,SP,0,Post Graduate,70,M,1747750.0,0,0,jharkhand,dhanbad,2014,GEN,4169,1143902,0.36,7425
1283,anandmahato,Marxist Co-Ordination,1,Graduate,72,M,6155932.0,0,0,jharkhand,dhanbad,2014,GEN,110185,1143902,9.63,11559
1284,binodsingh,IND,0,10th Pass,39,M,963000.0,0,0,jharkhand,dhanbad,2014,GEN,1457,1143902,0.13,10809
1285,drkrishnachandrasinghraj,IND,0,Post Graduate,62,M,734500.0,0,0,jharkhand,dhanbad,2014,GEN,13200,1143902,1.15,10809
1286,ganpatmahto,IND,1,12th Pass,47,M,21327928.0,0,0,jharkhand,dhanbad,2014,GEN,5441,1143902,0.48,10809
1287,gautamkumarmahato,IND,0,10th Pass,37,M,415157.0,2000,0,jharkhand,dhanbad,2014,GEN,3000,1143902,0.26,10809
1288,hemlatasmohan,AJSU Party,0,Doctorate,55,F,30794844.0,2087939,0,jharkhand,dhanbad,2014,GEN,21277,1143902,1.86,8958
1289,hiralalsankhwar,Jharkhand Party,0,Post Graduate,64,M,3422500.0,0,0,jharkhand,dhanbad,2014,GEN,8580,1143902,0.75,4717
1290,jayantpandey,AIFB,0,Post Graduate,41,M,92500.0,0,0,jharkhand,dhanbad,2014,GEN,2518,1143902,0.22,3040
1291,kishorkumarmurmu,Bahujan Mukti Party,0,Others,29,M,1545450.0,0,0,jharkhand,dhanbad,2014,ST,4531,1143902,0.4,1074
1292,madanmohanram,BSP,6,10th Pass,29,M,672000.0,0,0,jharkhand,dhanbad,2014,GEN,8455,1143902,0.74,16651
1293,manilalmahto,IND,0,12th Pass,35,M,750860.0,0,0,jharkhand,dhanbad,2014,GEN,1888,1143902,0.17,10809
1294,mantoshkumarmandal,Amra Bangalee,0,Post Graduate,67,M,2025930.0,0,0,jharkhand,dhanbad,2014,GEN,3413,1143902,0.3,894
1295,mdzubair,All India Minorities Front,0,Graduate,53,M,659395.0,0,0,jharkhand,dhanbad,2014,GEN,3094,1143902,0.27,726
1296,munshihembram,IND,0,Literate,62,M,2653000.0,482,0,jharkhand,dhanbad,2014,ST,1486,1143902,0.13,10809
1297,parshurampaswan,IND,0,Graduate Professional,39,M,77400.0,0,0,jharkhand,dhanbad,2014,SC,1359,1143902,0.12,10809
1298,pawanmahato,IND,1,12th Pass,38,M,10512603.0,1597,0,jharkhand,dhanbad,2014,GEN,811,1143902,0.07,10809
1299,premprakashpaswan,IND,0,12th Pass,30,M,248371.0,0,0,jharkhand,dhanbad,2014,SC,1226,1143902,0.11,10809
1300,ramakantverma,AAP,0,8th Pass,63,M,1703826.0,0,0,jharkhand,dhanbad,2014,GEN,1350,971375,0.14,5995
1301,rameshbharati,IND,2,Graduate Professional,42,M,6053500.0,0,0,jharkhand,dhanbad,2014,GEN,2052,1143902,0.18,10809
1302,rameshkumarray,IND,0,12th Pass,35,M,239715.0,0,0,jharkhand,dhanbad,2014,GEN,965,1143902,0.08,10809
